Incident_SK,Incident_ID,Date_Key,Operation_Key,Limit_Key,Vendor_Key,Downtime_Minutes,MTTR_Minutes,Impacted_Txns_Count,Financial_Loss_AUD,Is_Peak_Hour,Incident_Classification,Is_Invalid_Column,Data_Quality_Case
1234,INC-001201,20240107,7,7,2.0,17.7,0.0,192,4717.92,False,Software Deployment Bug,False,self_resolved
1235,INC-001202,20250127,6,6,5.0,22.3,0.0,1661,66522.74,False,Network/Telco Failure,False,self_resolved
1236,INC-001203,20250402,1,1,2.0,10.4,12.5,1315,15915.62,True,Software Deployment Bug,False,successful
1237,INC-001204,20241203,1,1,1.0,10.4,0.0,1000,11438.46,True,Internal Infrastructure Failure,False,self_resolved
1238,INC-001205,20241105,5,5,2.0,12.7,15.8,632,24460.07,False,Third-Party/Vendor Outage,False,successful
1239,INC-001206,20240924,5,5,3.0,615.4,8.5,61095,2198886.63,True,Data/Logging Anomaly,True,outlier_downtime
1240,INC-001207,20251210,8,8,3.0,73.4,97.3,1400,27580.7,True,Network/Telco Failure,False,successful
1241,INC-001208,20240304,4,4,5.0,7.1,20.7,373,14988.31,False,Third-Party/Vendor Outage,False,successful
1242,INC-001209,20250421,8,8,3.0,19.4,0.0,424,10234.08,True,Software Deployment Bug,False,self_resolved
1243,INC-001210,20240612,3,3,3.0,31.2,0.0,2225,31004.19,False,Third-Party/Vendor Outage,False,self_resolved
1244,INC-001211,20251203,3,3,2.0,16.5,0.0,808,9437.69,False,Software Deployment Bug,False,self_resolved
1245,INC-001212,20251207,4,4,6.0,0.0,0.0,217,6641.47,False,Third-Party/Vendor Outage,True,ghost_impact
1246,INC-001213,20251016,6,6,5.0,40.1,42.8,2862,109166.36,False,Software Deployment Bug,False,successful
1247,INC-001214,20250111,8,8,6.0,5.0,13.5,93,1665.31,False,Network/Telco Failure,False,successful
1248,INC-001215,20240812,8,8,3.0,33.2,23.3,973,17981.64,True,Network/Telco Failure,True,logging_error
1249,INC-001216,20250504,6,6,2.0,17.0,8.1,1166,46019.06,False,Network/Telco Failure,True,logging_error
1250,INC-001217,20250410,3,3,7.0,6.7,11.5,419,5922.22,False,Software Deployment Bug,False,successful
1251,INC-001218,20250301,2,2,5.0,14.2,16.0,653,,False,Third-Party/Vendor Outage,True,missing_data
1252,INC-001219,20250704,2,2,6.0,26.8,0.0,1235,40101.54,False,Network/Telco Failure,False,self_resolved
1253,INC-001220,20240910,7,7,1.0,4.0,10.1,121,2186.24,True,Internal Infrastructure Failure,False,successful
1254,INC-001221,20251127,4,4,8.0,20.4,30.1,1176,40711.84,False,Third-Party/Vendor Outage,False,successful
1255,INC-001222,20250622,6,6,6.0,510.6,10.5,39415,1490603.59,False,Data/Logging Anomaly,True,outlier_downtime
1256,INC-001223,20250624,1,1,7.0,26.9,28.7,1653,21258.07,False,Software Deployment Bug,False,successful
1257,INC-001224,20240320,5,5,2.0,31.7,34.0,2453,77865.1,False,Third-Party/Vendor Outage,False,successful
1258,INC-001225,20240304,3,3,5.0,16.6,0.0,2261,26374.94,True,Network/Telco Failure,False,self_resolved
1259,INC-001226,20250809,5,5,6.0,50.2,61.7,3534,145866.98,False,Network/Telco Failure,False,successful
1260,INC-001227,20240617,2,2,5.0,22.4,29.8,1383,39571.83,False,Software Deployment Bug,False,successful
1261,INC-001228,20250616,6,6,4.0,20.6,21.3,1690,67854.54,True,Third-Party/Vendor Outage,False,successful
1262,INC-001229,20240429,8,8,7.0,8.8,0.0,162,3609.46,False,Network/Telco Failure,False,self_resolved
1263,INC-001230,20250820,2,2,7.0,17.2,24.5,746,29394.35,False,Third-Party/Vendor Outage,False,successful
1264,INC-001231,20240403,3,3,1.0,42.9,47.3,1935,23752.76,False,Internal Infrastructure Failure,False,successful
1265,INC-001232,20250606,5,5,5.0,3.4,4.3,378,10985.27,True,Third-Party/Vendor Outage,False,successful
1266,INC-001233,20240226,2,2,8.0,30.8,50.1,1406,44846.65,False,Third-Party/Vendor Outage,False,successful
1267,INC-001234,20240515,9,9,8.0,9.3,12.6,126,2114.98,False,Third-Party/Vendor Outage,False,successful
1268,INC-001235,20250412,4,4,7.0,0.0,5.2,0,0.0,False,Third-Party/Vendor Outage,True,false_alert
1269,INC-001236,20250726,2,2,1.0,5.6,6.0,379,12769.28,False,Internal Infrastructure Failure,False,successful
1270,INC-001237,20250418,6,6,4.0,21.8,7.6,1130,36982.53,False,Software Deployment Bug,True,logging_error
1271,INC-001238,20240123,2,2,6.0,-21.3,39.8,0,0.0,True,Data/Logging Anomaly,True,negative_downtime
1272,INC-001239,20240917,5,5,2.0,10.2,16.2,1097,37228.28,True,Third-Party/Vendor Outage,False,successful
1273,INC-001240,20240811,3,3,7.0,14.0,18.6,1143,,True,Third-Party/Vendor Outage,True,missing_data
1274,INC-001241,20240216,10,10,3.0,26.2,32.3,690,16553.08,True,Third-Party/Vendor Outage,False,successful
1275,INC-001242,20241218,1,1,2.0,10.4,13.8,592,6259.64,False,Third-Party/Vendor Outage,False,successful
1276,INC-001243,20250708,3,3,2.0,51.7,0.0,2247,23538.42,False,Third-Party/Vendor Outage,False,self_resolved
1277,INC-001244,20240311,2,2,5.0,9.1,34.3,391,13077.77,False,Third-Party/Vendor Outage,False,successful
1278,INC-001245,20240202,3,3,8.0,14.7,21.1,1385,20066.97,True,Software Deployment Bug,False,successful
1279,INC-001246,20250222,10,10,7.0,82.9,86.7,2326,53103.21,True,Network/Telco Failure,False,successful
1280,INC-001247,20240518,6,6,1.0,38.5,39.7,3612,112943.24,True,Internal Infrastructure Failure,False,successful
1281,INC-001248,20251018,1,1,3.0,7.6,9.6,529,5923.65,False,Third-Party/Vendor Outage,False,successful
1282,INC-001249,20250118,5,5,3.0,10.6,313.0,470,17591.06,False,Third-Party/Vendor Outage,True,extended_mttr_outlier
1283,INC-001250,20250404,3,3,3.0,11.5,22.4,1265,16124.51,True,Third-Party/Vendor Outage,True,duplicate_source
1284,INC-001250,20250404,3,3,3.0,11.5,24.3,1265,16124.51,True,Third-Party/Vendor Outage,True,duplicate_source
1285,INC-001251,20250119,5,5,7.0,73.8,75.8,4509,,False,Third-Party/Vendor Outage,True,missing_data
1286,INC-001252,20251130,2,2,6.0,10.6,0.0,619,21126.6,False,Network/Telco Failure,False,self_resolved
1287,INC-001253,20251031,7,7,1.0,-18.5,28.2,0,0.0,False,Data/Logging Anomaly,True,negative_downtime
1288,INC-001254,20241222,4,4,3.0,-22.3,26.3,0,0.0,False,Data/Logging Anomaly,True,negative_downtime
1289,INC-001255,20240701,7,7,8.0,38.1,41.4,708,12879.95,False,Third-Party/Vendor Outage,True,duplicate_source
1290,INC-001255,20240701,7,7,8.0,38.1,39.5,708,12879.95,False,Third-Party/Vendor Outage,True,duplicate_source
1291,INC-001256,20250625,2,2,8.0,10.3,10.7,828,25718.95,True,Network/Telco Failure,False,successful
1292,INC-001257,20240816,1,1,6.0,9.8,10.4,436,5558.38,False,Third-Party/Vendor Outage,False,successful
1293,INC-001258,20240124,2,2,3.0,69.4,83.0,4268,141317.86,False,Software Deployment Bug,False,successful
1294,INC-001259,20250419,4,4,1.0,21.6,23.1,1241,50239.12,False,Internal Infrastructure Failure,False,successful
1295,INC-001260,20251120,6,6,,12.2,15.0,876,27722.4,False,Internal Infrastructure Failure,True,missing_data
1296,INC-001261,20250711,4,4,7.0,10.6,0.0,1470,50640.69,True,Third-Party/Vendor Outage,False,self_resolved
1297,INC-001262,20250628,6,6,4.0,15.9,16.0,1154,48414.41,False,Third-Party/Vendor Outage,False,successful
1298,INC-001263,20240823,4,4,5.0,25.1,26.9,2779,101978.95,True,Network/Telco Failure,False,successful
1299,INC-001264,20250416,3,3,4.0,-20.0,22.9,0,0.0,False,Data/Logging Anomaly,True,negative_downtime
1300,INC-001265,20240607,5,5,5.0,3.8,16.4,456,14547.58,True,Software Deployment Bug,False,successful
1301,INC-001266,20240712,3,3,6.0,53.8,0.0,3760,46843.59,False,Third-Party/Vendor Outage,False,self_resolved
1302,INC-001267,20240202,3,3,7.0,8.8,12.9,542,6167.95,False,Third-Party/Vendor Outage,False,successful
1303,INC-001268,20250921,1,1,3.0,0.0,6.2,0,0.0,False,Third-Party/Vendor Outage,True,false_alert
1304,INC-001269,20240903,2,2,1.0,10.2,0.0,1243,44644.34,True,Internal Infrastructure Failure,False,self_resolved
1305,INC-001270,20240730,9,9,6.0,36.8,0.0,1280,15298.21,True,Third-Party/Vendor Outage,False,self_resolved
1306,INC-001271,20240413,7,7,8.0,4.2,48.9,129,2219.37,True,Third-Party/Vendor Outage,False,successful
1307,INC-001272,20250402,6,6,,22.1,31.3,1231,51136.22,False,Internal Infrastructure Failure,True,missing_data
1308,INC-001273,20250904,6,6,4.0,30.6,1417.2,1931,72254.05,False,Third-Party/Vendor Outage,True,extended_mttr_outlier
1309,INC-001274,20240907,10,10,5.0,8.8,7.4,100,2080.75,False,Third-Party/Vendor Outage,True,logging_error
1310,INC-001275,20250215,5,5,5.0,521.0,17.7,54266,2143672.57,True,Data/Logging Anomaly,True,outlier_downtime
1311,INC-001276,20240827,7,7,8.0,22.9,40.1,428,10917.07,False,Network/Telco Failure,False,successful
1312,INC-001277,20240227,8,8,8.0,25.3,36.3,476,11072.45,False,Network/Telco Failure,False,successful
1313,INC-001278,20250530,3,3,4.0,96.1,101.1,4649,47375.35,False,Software Deployment Bug,False,successful
1314,INC-001279,20240827,5,5,7.0,9.9,10.7,709,20419.78,False,Software Deployment Bug,False,successful
1315,INC-001280,20250814,6,6,6.0,22.5,33.8,1285,38019.29,False,Software Deployment Bug,False,successful
1316,INC-001281,20240830,2,2,4.0,6.1,12.0,679,21488.51,True,Software Deployment Bug,False,successful
1317,INC-001282,20240526,5,5,4.0,54.0,61.0,3814,131195.93,False,Network/Telco Failure,False,successful
1318,INC-001283,20250227,8,8,8.0,10.6,18.1,264,5623.58,True,Software Deployment Bug,False,successful
1319,INC-001284,20241008,10,10,8.0,9.9,0.0,157,3365.83,False,Third-Party/Vendor Outage,False,self_resolved
1320,INC-001285,20250724,3,3,,31.4,52.2,1669,,False,Internal Infrastructure Failure,True,missing_data
1321,INC-001286,20250828,4,4,6.0,12.3,26.0,786,27939.22,False,Network/Telco Failure,False,successful
1322,INC-001287,20251003,2,2,3.0,22.5,11.9,2186,88227.17,True,Third-Party/Vendor Outage,True,logging_error
1323,INC-001288,20250723,5,5,1.0,3.4,18.2,251,8860.59,False,Internal Infrastructure Failure,False,successful
1324,INC-001289,20250522,3,3,,18.7,53.4,806,,False,Internal Infrastructure Failure,True,missing_data
1325,INC-001290,20240218,3,3,5.0,50.9,53.8,5866,69409.31,True,Software Deployment Bug,False,successful
1326,INC-001291,20251020,3,3,7.0,8.3,13.4,534,6037.06,False,Third-Party/Vendor Outage,False,successful
1327,INC-001292,20250621,2,2,4.0,25.0,29.6,1147,48396.07,False,Software Deployment Bug,False,successful
1328,INC-001293,20251214,5,5,4.0,17.1,21.1,1730,59072.97,True,Third-Party/Vendor Outage,True,duplicate_source
1329,INC-001293,20251214,5,5,4.0,17.1,20.4,1730,59072.97,True,Third-Party/Vendor Outage,True,duplicate_source
1330,INC-001294,20250222,10,10,7.0,5.7,6.8,171,4180.0,True,Network/Telco Failure,False,successful
1331,INC-001295,20241103,1,1,6.0,3.0,7.8,205,2921.36,False,Third-Party/Vendor Outage,False,successful
1332,INC-001296,20240707,3,3,4.0,31.4,32.8,2921,40143.76,True,Third-Party/Vendor Outage,False,successful
1333,INC-001297,20240903,2,2,4.0,25.5,0.0,1944,81966.96,False,Network/Telco Failure,False,self_resolved
1334,INC-001298,20241103,4,4,2.0,4.0,5.8,409,12805.3,True,Network/Telco Failure,False,successful
1335,INC-001299,20250419,2,2,7.0,12.0,13.6,945,39388.7,True,Third-Party/Vendor Outage,False,successful
1336,INC-001300,20250729,6,6,1.0,46.7,0.0,4417,152482.93,True,Internal Infrastructure Failure,False,self_resolved
1337,INC-001301,20250226,3,3,7.0,-46.3,56.4,0,0.0,True,Data/Logging Anomaly,True,negative_downtime
1338,INC-001302,20250724,5,5,2.0,3.5,7.5,462,16345.97,True,Network/Telco Failure,False,successful
1339,INC-001303,20250201,1,1,8.0,8.7,0.0,414,5548.05,False,Network/Telco Failure,False,self_resolved
1340,INC-001304,20240918,6,6,8.0,15.1,22.8,649,22339.53,False,Network/Telco Failure,False,successful
1341,INC-001305,20241204,5,5,6.0,0.0,0.0,278,10029.34,False,Third-Party/Vendor Outage,True,ghost_impact
1342,INC-001306,20250405,2,2,7.0,45.0,45.5,2824,109066.15,False,Software Deployment Bug,False,successful
1343,INC-001307,20240404,9,9,1.0,60.5,65.4,780,10970.69,False,Internal Infrastructure Failure,False,successful
1344,INC-001308,20250702,7,7,6.0,4.1,16.6,62,1345.65,False,Network/Telco Failure,False,successful
1345,INC-001309,20240222,2,2,2.0,0.0,0.0,366,14295.62,False,Software Deployment Bug,True,ghost_impact
1346,INC-001310,20250121,2,2,6.0,-23.8,25.5,0,0.0,True,Data/Logging Anomaly,True,negative_downtime
1347,INC-001311,20240315,4,4,4.0,15.7,0.0,859,33486.26,False,Network/Telco Failure,False,self_resolved
1348,INC-001312,20250824,6,6,4.0,31.4,0.0,1939,65707.47,False,Network/Telco Failure,False,self_resolved
1349,INC-001313,20250505,8,8,2.0,12.9,15.7,205,3917.37,False,Network/Telco Failure,False,successful
1350,INC-001314,20241206,7,7,3.0,6.5,7.7,78,1520.54,False,Software Deployment Bug,False,successful
1351,INC-001315,20240116,4,4,6.0,0.0,0.0,243,10018.96,False,Network/Telco Failure,True,ghost_impact
1352,INC-001316,20240713,7,7,2.0,19.2,32.8,427,9019.66,True,Third-Party/Vendor Outage,False,successful
1353,INC-001317,20250505,1,1,1.0,10.3,571.1,1294,18043.22,True,Internal Infrastructure Failure,True,extended_mttr_outlier
1354,INC-001318,20240905,5,5,7.0,4.6,146.9,371,14467.27,True,Network/Telco Failure,True,extended_mttr_outlier
1355,INC-001319,20250210,8,8,5.0,29.9,70.7,323,6685.41,False,Network/Telco Failure,True,missing_data
1356,INC-001320,20250719,3,3,5.0,4.0,0.0,248,2551.18,False,Software Deployment Bug,False,self_resolved
1357,INC-001321,20241016,5,5,4.0,64.3,0.0,4986,194768.3,False,Third-Party/Vendor Outage,False,self_resolved
1358,INC-001322,20250422,6,6,1.0,51.6,61.3,6113,178291.44,True,Internal Infrastructure Failure,False,successful
1359,INC-001323,20250630,9,9,2.0,9.7,14.8,321,3549.48,True,Software Deployment Bug,True,duplicate_source
1360,INC-001323,20250630,9,9,2.0,9.7,15.1,321,3549.48,True,Software Deployment Bug,True,duplicate_source
1361,INC-001324,20241111,1,1,1.0,7.8,5.2,550,7836.84,False,Internal Infrastructure Failure,True,logging_error
1362,INC-001325,20240924,8,8,1.0,7.0,9.7,216,4451.79,True,Internal Infrastructure Failure,False,successful
1363,INC-001326,20250103,3,3,4.0,13.0,18.2,602,8794.35,False,Third-Party/Vendor Outage,False,successful
1364,INC-001327,20250422,1,1,8.0,45.4,50.6,2036,25879.52,False,Third-Party/Vendor Outage,False,successful
1365,INC-001328,20250425,5,5,1.0,10.7,23.7,810,24890.27,False,Internal Infrastructure Failure,False,successful
1366,INC-001329,20241123,2,2,,44.8,47.6,2360,,False,Internal Infrastructure Failure,True,missing_data
1367,INC-001330,20240727,8,8,7.0,11.4,17.5,337,7498.57,True,Software Deployment Bug,False,successful
1368,INC-001331,20241116,6,6,7.0,30.6,51.7,1956,,False,Third-Party/Vendor Outage,True,missing_data
1369,INC-001332,20240216,3,3,1.0,34.1,0.0,1665,19246.36,False,Internal Infrastructure Failure,False,self_resolved
1370,INC-001333,20250730,5,5,1.0,12.1,27.2,870,25865.72,False,Internal Infrastructure Failure,False,successful
1371,INC-001334,20240814,10,10,4.0,29.2,30.8,330,6588.9,False,Network/Telco Failure,False,successful
1372,INC-001335,20240117,5,5,3.0,46.8,51.4,2006,82844.02,False,Software Deployment Bug,False,successful
1373,INC-001336,20250720,5,5,3.0,11.5,18.3,542,18398.73,False,Third-Party/Vendor Outage,False,successful
1374,INC-001337,20241029,9,9,3.0,27.2,0.0,289,4469.96,False,Network/Telco Failure,False,self_resolved
1375,INC-001338,20240719,1,1,6.0,25.8,31.3,1211,12325.64,False,Software Deployment Bug,False,successful
1376,INC-001339,20240823,3,3,1.0,0.0,0.0,199,2772.1,False,Internal Infrastructure Failure,True,ghost_impact
1377,INC-001340,20250123,3,3,7.0,-17.6,24.4,0,0.0,True,Data/Logging Anomaly,True,negative_downtime
1378,INC-001341,20250526,6,6,2.0,29.4,42.3,1975,82683.41,False,Software Deployment Bug,False,successful
1379,INC-001342,20240920,5,5,2.0,18.5,23.4,1184,46620.09,False,Third-Party/Vendor Outage,False,successful
1380,INC-001343,20251019,7,7,,24.7,26.0,694,,True,Internal Infrastructure Failure,True,missing_data
1381,INC-001344,20250517,6,6,6.0,31.0,35.4,3873,154803.96,True,Third-Party/Vendor Outage,False,successful
1382,INC-001345,20240621,5,5,1.0,36.1,38.9,3421,102329.37,True,Internal Infrastructure Failure,False,successful
1383,INC-001346,20241226,3,3,3.0,24.9,50.2,2879,40427.76,True,Network/Telco Failure,False,successful
1384,INC-001347,20240523,1,1,2.0,6.1,21.9,334,3429.1,False,Third-Party/Vendor Outage,False,successful
1385,INC-001348,20240707,9,9,1.0,5.1,12.1,81,1234.48,False,Internal Infrastructure Failure,False,successful
1386,INC-001349,20250709,6,6,1.0,6.7,8.6,459,14705.04,False,Internal Infrastructure Failure,False,successful
1387,INC-001350,20251019,4,4,5.0,39.5,50.6,3982,134537.64,True,Third-Party/Vendor Outage,True,missing_data
1388,INC-001351,20250620,2,2,6.0,9.3,13.5,640,19195.62,False,Third-Party/Vendor Outage,False,successful
1389,INC-001352,20240317,3,3,7.0,30.9,37.2,2198,24815.53,False,Third-Party/Vendor Outage,False,successful
1390,INC-001353,20240107,5,5,3.0,15.5,25.8,815,23939.87,False,Third-Party/Vendor Outage,False,successful
1391,INC-001354,20240520,3,3,7.0,21.4,27.7,1011,13493.93,False,Network/Telco Failure,False,successful
1392,INC-001355,20240310,1,1,1.0,17.5,0.0,956,11776.14,False,Internal Infrastructure Failure,False,self_resolved
1393,INC-001356,20251225,3,3,7.0,24.2,0.0,2918,31793.62,True,Network/Telco Failure,False,self_resolved
1394,INC-001357,20240110,5,5,6.0,31.1,21.6,2663,85327.64,True,Network/Telco Failure,True,logging_error
1395,INC-001358,20250601,3,3,7.0,28.2,28.4,1928,21492.54,False,Third-Party/Vendor Outage,False,successful
1396,INC-001359,20250117,7,7,8.0,12.0,13.2,278,4924.28,True,Third-Party/Vendor Outage,False,successful
1397,INC-001360,20250924,2,2,6.0,33.8,49.8,2373,81335.67,False,Third-Party/Vendor Outage,False,successful
1398,INC-001361,20251106,3,3,8.0,20.1,0.0,1204,12306.35,False,Third-Party/Vendor Outage,False,self_resolved
1399,INC-001362,20240117,8,8,6.0,58.5,64.5,1481,31831.4,True,Third-Party/Vendor Outage,False,successful
1400,INC-001363,20250628,9,9,5.0,3.6,40.4,84,1322.4,True,Third-Party/Vendor Outage,False,successful
1401,INC-001364,20240113,5,5,1.0,72.3,42.8,4791,191360.01,False,Internal Infrastructure Failure,True,logging_error
1402,INC-001365,20240118,4,4,7.0,5.3,8.4,725,24359.07,True,Software Deployment Bug,False,successful
1403,INC-001366,20250702,3,3,7.0,13.4,0.0,1847,21148.75,True,Software Deployment Bug,False,self_resolved
1404,INC-001367,20240118,2,2,7.0,51.5,60.9,5866,239195.36,True,Third-Party/Vendor Outage,False,successful
1405,INC-001368,20240702,2,2,6.0,61.4,61.5,2699,,False,Third-Party/Vendor Outage,True,missing_data
1406,INC-001369,20240408,4,4,4.0,58.8,59.4,7042,248918.87,True,Network/Telco Failure,False,successful
1407,INC-001370,20240903,2,2,7.0,22.8,26.8,2757,79582.38,True,Network/Telco Failure,False,successful
1408,INC-001371,20250926,6,6,8.0,30.4,13.4,1970,73666.68,False,Software Deployment Bug,True,logging_error
1409,INC-001372,20241228,4,4,2.0,21.2,19.0,1238,47776.13,False,Software Deployment Bug,True,logging_error
1410,INC-001373,20250210,4,4,4.0,58.9,0.0,3007,100260.91,False,Third-Party/Vendor Outage,False,self_resolved
1411,INC-001374,20250117,6,6,8.0,23.3,0.0,2760,112816.22,True,Third-Party/Vendor Outage,False,self_resolved
1412,INC-001375,20250415,6,6,2.0,5.3,15.7,596,18841.47,True,Network/Telco Failure,False,successful
1413,INC-001376,20251214,7,7,1.0,48.2,50.5,721,17143.23,False,Internal Infrastructure Failure,True,missing_data
1414,INC-001377,20240819,3,3,8.0,36.8,39.0,2148,31875.07,False,Software Deployment Bug,False,successful
1415,INC-001378,20251201,5,5,7.0,0.0,0.0,263,10375.8,False,Third-Party/Vendor Outage,True,ghost_impact
1416,INC-001379,20251031,9,9,7.0,15.9,0.0,191,2735.94,False,Third-Party/Vendor Outage,False,self_resolved
1417,INC-001380,20240405,3,3,1.0,0.0,9.5,0,0.0,True,Internal Infrastructure Failure,True,false_alert
1418,INC-001381,20250219,2,2,5.0,31.2,32.5,1953,82240.57,False,Third-Party/Vendor Outage,False,successful
1419,INC-001382,20250121,3,3,4.0,46.5,52.7,2206,30735.46,False,Third-Party/Vendor Outage,False,successful
1420,INC-001383,20240227,4,4,3.0,17.6,43.5,899,30244.08,False,Third-Party/Vendor Outage,False,successful
1421,INC-001384,20251220,10,10,3.0,49.3,62.5,1385,35139.99,True,Network/Telco Failure,False,successful
1422,INC-001385,20240325,5,5,6.0,52.6,53.5,2475,96676.6,False,Third-Party/Vendor Outage,False,successful
1423,INC-001386,20250320,4,4,2.0,5.2,6.4,299,9046.43,False,Software Deployment Bug,False,successful
1424,INC-001387,20250802,4,4,2.0,17.4,26.0,1156,40076.2,False,Third-Party/Vendor Outage,False,successful
1425,INC-001388,20250624,3,3,7.0,67.1,3201.5,8221,91498.27,True,Third-Party/Vendor Outage,True,extended_mttr_outlier
1426,INC-001389,20240823,10,10,2.0,3.3,0.0,57,1367.47,False,Network/Telco Failure,False,self_resolved
1427,INC-001390,20251209,7,7,5.0,5.4,10.0,86,1690.95,False,Third-Party/Vendor Outage,False,successful
1428,INC-001391,20241004,6,6,5.0,15.3,15.4,1439,43016.59,True,Third-Party/Vendor Outage,False,successful
1429,INC-001392,20240317,2,2,1.0,16.1,23.6,1123,47338.79,False,Internal Infrastructure Failure,False,successful
1430,INC-001393,20251201,2,2,5.0,27.5,40.7,3528,147581.22,True,Software Deployment Bug,False,successful
1431,INC-001394,20250710,3,3,3.0,26.9,33.3,3421,36700.43,True,Third-Party/Vendor Outage,False,successful
1432,INC-001395,20240702,9,9,6.0,8.0,14.5,99,1277.45,False,Software Deployment Bug,False,successful
1433,INC-001396,20240117,3,3,4.0,12.6,16.1,1561,22801.85,True,Network/Telco Failure,False,successful
1434,INC-001397,20250824,4,4,5.0,45.4,0.0,3538,109580.66,False,Network/Telco Failure,False,self_resolved
1435,INC-001398,20251230,8,8,6.0,70.2,72.8,1984,,True,Third-Party/Vendor Outage,True,missing_data
1436,INC-001399,20240319,2,2,6.0,19.4,31.5,1062,40806.04,False,Software Deployment Bug,False,successful
1437,INC-001400,20240615,5,5,8.0,24.0,34.1,1084,36062.79,False,Network/Telco Failure,False,successful
1438,INC-001401,20250803,9,9,3.0,58.8,59.7,1312,16997.61,True,Third-Party/Vendor Outage,False,successful
1439,INC-001402,20251124,2,2,2.0,29.8,30.9,3835,128657.84,True,Software Deployment Bug,False,successful
1440,INC-001403,20250128,1,1,8.0,7.4,0.0,606,8295.57,True,Network/Telco Failure,False,self_resolved
1441,INC-001404,20251206,6,6,4.0,4.5,8.2,311,10288.46,False,Third-Party/Vendor Outage,False,successful
1442,INC-001405,20250527,1,1,8.0,4.8,7.2,220,2510.4,False,Software Deployment Bug,False,successful
1443,INC-001406,20240224,2,2,2.0,15.7,28.6,743,28642.07,False,Third-Party/Vendor Outage,False,successful
1444,INC-001407,20250323,6,6,2.0,13.1,22.9,878,36372.3,False,Network/Telco Failure,False,successful
1445,INC-001408,20240318,2,2,7.0,0.0,6.4,0,0.0,False,Software Deployment Bug,True,false_alert
1446,INC-001409,20250911,5,5,7.0,10.7,28.9,1020,30159.19,True,Third-Party/Vendor Outage,True,duplicate_source
1447,INC-001409,20250911,5,5,7.0,10.7,28.0,1020,30159.19,True,Third-Party/Vendor Outage,True,duplicate_source
1448,INC-001410,20241130,10,10,1.0,27.1,0.0,349,7531.48,False,Internal Infrastructure Failure,False,self_resolved
1449,INC-001411,20240131,1,1,1.0,903.4,31.0,59862,835379.23,False,Data/Logging Anomaly,True,outlier_downtime
1450,INC-001412,20251011,1,1,1.0,0.0,0.0,123,1509.82,True,Internal Infrastructure Failure,True,ghost_impact
1451,INC-001413,20241006,2,2,7.0,37.8,0.0,2072,81762.09,False,Third-Party/Vendor Outage,False,self_resolved
1452,INC-001414,20250517,6,6,5.0,4.3,13.4,253,9661.2,False,Network/Telco Failure,False,successful
1453,INC-001415,20241230,7,7,2.0,21.8,22.9,536,11539.13,True,Third-Party/Vendor Outage,True,duplicate_source
1454,INC-001415,20241230,7,7,2.0,21.8,21.0,536,11539.13,True,Third-Party/Vendor Outage,True,duplicate_source
1455,INC-001416,20250318,9,9,6.0,13.5,21.3,279,3441.5,True,Network/Telco Failure,False,successful
1456,INC-001417,20251127,2,2,1.0,-12.9,28.5,0,0.0,False,Data/Logging Anomaly,True,negative_downtime
1457,INC-001418,20250822,5,5,7.0,31.3,36.8,1776,63031.58,False,Third-Party/Vendor Outage,False,successful
1458,INC-001419,20240328,6,6,1.0,0.0,0.0,238,9030.56,True,Internal Infrastructure Failure,True,ghost_impact
1459,INC-001420,20250925,2,2,3.0,0.0,7.5,0,0.0,True,Software Deployment Bug,True,false_alert
1460,INC-001421,20240909,5,5,3.0,4.5,9.0,280,9683.79,False,Third-Party/Vendor Outage,False,successful
1461,INC-001422,20240325,6,6,8.0,50.1,51.5,6754,225500.01,True,Software Deployment Bug,False,successful
1462,INC-001423,20240606,2,2,2.0,6.1,7.0,642,24043.7,True,Third-Party/Vendor Outage,True,duplicate_source
1463,INC-001423,20240606,2,2,2.0,6.1,5.8,642,24043.7,True,Third-Party/Vendor Outage,True,duplicate_source
1464,INC-001424,20251229,7,7,6.0,4.2,11.0,126,2472.19,True,Network/Telco Failure,False,successful
1465,INC-001425,20250202,1,1,8.0,14.2,16.1,782,8396.2,False,Software Deployment Bug,False,successful
1466,INC-001426,20250104,2,2,5.0,3.3,20.3,462,15862.27,True,Third-Party/Vendor Outage,False,successful
1467,INC-001427,20240403,6,6,7.0,7.2,7.8,760,30248.21,True,Third-Party/Vendor Outage,False,successful
1468,INC-001428,20241111,2,2,8.0,64.7,71.1,7651,270427.39,True,Third-Party/Vendor Outage,False,successful
1469,INC-001429,20250103,5,5,3.0,6.6,0.0,359,10485.39,False,Software Deployment Bug,False,self_resolved
1470,INC-001430,20240414,9,9,7.0,83.5,97.6,975,15867.33,False,Network/Telco Failure,False,successful
1471,INC-001431,20240330,3,3,4.0,20.6,0.0,2641,32583.98,True,Network/Telco Failure,False,self_resolved
1472,INC-001432,20250317,2,2,3.0,12.9,28.6,640,26744.47,False,Third-Party/Vendor Outage,False,successful
1473,INC-001433,20250724,1,1,7.0,8.5,10.3,1131,12255.36,True,Third-Party/Vendor Outage,False,successful
1474,INC-001434,20240415,3,3,6.0,10.8,41.4,532,5755.2,False,Third-Party/Vendor Outage,True,duplicate_source
1475,INC-001434,20240415,3,3,6.0,10.8,42.2,532,5755.2,False,Third-Party/Vendor Outage,True,duplicate_source
1476,INC-001435,20240401,6,6,2.0,71.9,33.1,3712,152599.65,False,Software Deployment Bug,True,logging_error
